,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
324,1,0,0,2,3,0,0,0,58,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1,4,1,3,1,3.0,3.0,2.0,3.0,1.0,2.0,4,4,3,2,3,3,1,2,2,4,3,3,2,3,2,1,0,2.0,1,3.0,1
1730,1,0,1,2,0,0,3,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,3,3.0,3.0,4.0,2.0,3.0,2.0,4,4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,1,2.0,3,2.0,0
4747,0,0,0,2,3,0,2,4,71,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4,3,4,3,4.0,4.0,4.0,4.0,4.0,4.0,3,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3.0,3,4.0,1
645,0,1,0,2,2,1,3,4,120,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,3,4,3,3,3.0,3.0,3.0,4.0,3.0,3.0,3,1,3,4,4,3,3,0,3,3,3,4,4,3,3,3,2,3.0,2,4.0,1
4912,1,0,1,2,2,1,1,1,121,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3,3,4,4,4.0,4.0,3.0,4.0,3.0,3.0,4,4,4,3,3,3,3,1,3,3,2,3,4,2,3,2,0,3.0,3,3.0,0
1731,1,0,1,2,2,1,3,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,3,3.0,3.0,3.0,2.0,4.0,3.0,4,4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,1,2.0,3,3.0,0
2018,1,0,0,2,1,0,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,3,4,4,3.0,3.0,2.0,3.0,1.0,2.0,1,0,2,4,4,4,2,3,2,3,1,2,2,2,3,3,1,3.0,3,1.0,1
4405,1,1,1,3,2,0,3,1,145,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,4,3,4,4,2,1,1,2,0,4,2,2,3,2,3,4,0,2.0,3,4.0,1
552,1,1,1,3,3,1,0,0,24,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,4,4,4.0,4.0,4.0,4.0,3.0,2.0,2,1,1,3,2,1,1,3,2,4,3,2,4,2,3,2,1,3.0,2,4.0,1
1135,0,0,0,2,0,0,4,1,192,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,4,3,4,3,3.0,3.0,4.0,3.0,4.0,3.0,3,2,3,3,3,1,2,3,4,4,4,3,4,3,4,4,2,3.0,2,3.0,0
2988,0,0,1,2,2,1,2,3,9,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4,3,4,4,1.0,2.0,3.0,2.0,3.0,3.0,3,0,3,4,4,4,4,1,2,4,1,2,4,4,4,2,4,4.0,1,1.0,0
2501,1,0,1,4,1,0,0,0,105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,4,2,4,4,4,4,3,4,4,1,2,2,2,4,2,2,2.0,4,4.0,1
436,1,0,0,2,2,1,4,4,121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,4,3,4,3,4.0,3.0,3.0,3.0,3.0,3.0,4,2,1,3,1,2,1,1,1,1,3,2,3,1,2,2,1,3.0,2,3.0,1
5264,0,1,1,4,0,0,1,1,154,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,3,3,4,2,0.0,1.0,2.0,1.0,1.0,0.0,1,1,4,4,4,4,4,0,3,3,2,3,4,2,2,2,1,2.0,2,0.0,0
4910,1,0,0,2,2,1,1,1,121,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3,3,4,4,3.0,4.0,4.0,4.0,4.0,3.0,4,4,4,3,3,3,3,1,3,3,2,3,4,2,3,2,0,2.0,3,3.0,1
1928,0,0,0,2,0,0,4,1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,1.0,1.0,1.0,1.0,2.0,1.0,2,4,3,4,3,2,1,1,3,4,3,3,3,1,2,2,0,3.0,3,1.0,0
2202,0,0,1,2,2,1,2,4,140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,4,4,4,3,4.0,3.0,4.0,3.0,4.0,3.0,1,0,4,3,2,1,1,0,3,3,4,3,4,1,3,4,1,3.0,1,3.0,0
4852,0,0,1,2,2,1,2,4,209,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,4.0,4.0,4.0,3.0,3.0,3.0,1,1,1,2,4,4,2,1,2,4,3,3,4,3,3,2,2,2.0,3,3.0,0
3901,1,1,1,4,0,0,1,0,177,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,3,3.0,3.0,3.0,3.0,2.0,2.0,4,1,3,4,3,2,1,1,1,3,3,1,3,3,4,4,4,3.0,3,3.0,0
831,1,1,0,4,2,0,4,4,23,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,4,4,3,3.0,4.0,4.0,4.0,4.0,4.0,2,2,3,3,3,3,1,1,2,3,2,3,3,1,3,3,1,3.0,2,4.0,0
145,0,0,0,0,2,0,4,3,178,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,4,3,3,4,3.0,3.0,2.0,2.0,2.0,2.0,1,1,1,4,3,3,3,3,3,4,4,4,4,4,4,4,1,1.0,2,3.0,0
6216,0,1,0,0,0,1,1,1,63,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,4,4,4,3,2.0,2.0,3.0,2.0,3.0,3.0,4,0,2,4,2,1,3,3,4,4,2,1,3,4,4,1,0,2.0,4,2.0,1
5200,1,1,0,2,2,1,0,0,105,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,3,4,3.0,3.0,4.0,3.0,4.0,3.0,4,0,4,4,3,3,4,0,1,4,0,2,2,3,4,0,4,3.0,3,3.0,0
6443,1,1,1,2,2,1,0,0,136,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,4.0,3.0,4.0,3.0,2.0,1.0,3,1,2,4,3,3,1,1,3,4,3,2,4,3,4,3,0,3.0,4,1.0,0
1257,0,0,1,2,2,1,1,1,192,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,4,4,4,4,3.0,3.0,3.0,3.0,2.0,3.0,3,0,4,4,4,4,4,1,3,3,3,4,4,4,4,3,4,2.0,3,3.0,1
2920,0,0,1,2,2,1,4,1,173,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,3,4,4,4,4.0,3.0,3.0,2.0,2.0,1.0,4,1,3,4,4,4,4,0,3,4,4,4,4,3,3,3,4,3.0,3,3.0,1
1097,1,0,0,2,2,1,0,0,121,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4,4,4,4,4,3.0,3.0,3.0,4.0,4.0,4.0,4,3,4,4,1,1,4,4,4,3,3,1,4,3,4,3,0,2.0,4,4.0,1
5672,0,0,1,2,3,0,0,1,189,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,2,3,3,4.0,4.0,4.0,3.0,4.0,2.0,2,0,3,4,2,2,2,0,3,1,1,1,1,1,3,3,1,3.0,2,2.0,1
934,0,0,0,4,0,0,0,0,194,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,4,2.0,4.0,3.0,2.0,4.0,1.0,4,1,4,2,3,4,4,4,4,4,1,4,4,4,4,2,3,1.0,2,2.0,0
460,1,1,1,2,2,1,1,1,148,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,3.0,4.0,4.0,3.0,4.0,3.0,4,2,1,4,4,4,4,2,2,4,2,3,4,4,4,3,1,3.0,3,3.0,0
2308,0,1,1,2,0,0,4,0,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,2.0,3.0,4.0,2.0,4.0,3.0,4,4,4,4,4,4,2,4,0,4,4,4,4,4,3,4,3,3.0,2,2.0,0
3356,1,1,1,2,2,1,3,1,157,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3,3,4,4,4.0,4.0,3.0,2.0,2.0,1.0,3,1,4,4,4,4,1,1,3,4,0,2,3,3,3,1,1,3.0,2,3.0,1
5688,0,1,0,2,2,1,2,2,105,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,4,4,4,3,3.0,4.0,4.0,3.0,3.0,3.0,4,3,4,3,3,4,4,1,1,4,2,3,4,4,4,2,3,3.0,2,3.0,0
378,1,1,1,2,2,1,1,1,81,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,4,2,3,3,3.0,4.0,4.0,4.0,4.0,3.0,4,3,2,3,3,3,4,1,3,3,2,2,3,2,3,1,3,2.0,3,3.0,0
2254,0,1,1,1,2,0,1,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,2.0,2.0,2.0,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,3.0,3,3.0,1
3261,0,0,0,2,3,0,4,4,192,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4,4,4,4,4,2.0,3.0,3.0,4.0,4.0,4.0,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4.0,4,3.0,0
2552,1,1,0,2,2,1,3,3,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,3,4.0,4.0,4.0,4.0,3.0,3.0,4,3,3,3,4,3,3,3,4,4,3,2,4,3,3,2,1,2.0,3,3.0,1
2674,1,1,1,2,2,1,3,0,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,3,2,4,4,1.0,2.0,4.0,2.0,4.0,3.0,4,2,3,3,0,0,2,1,1,4,2,0,2,1,3,0,0,2.0,1,1.0,0
2452,1,0,1,2,2,1,4,2,174,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,3,1,4,4,2.0,2.0,3.0,3.0,3.0,2.0,4,1,2,3,4,4,3,1,3,2,0,2,3,4,4,3,0,3.0,1,2.0,0
1494,1,1,1,2,2,1,2,2,142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4,4,4,3.0,4.0,4.0,3.0,3.0,3.0,4,3,4,4,2,2,2,2,3,4,3,3,3,2,2,2,1,1.0,3,3.0,1
1522,0,0,1,2,2,1,2,1,166,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,2.0,3.0,4.0,2.0,3.0,2.0,4,3,4,3,3,3,2,1,3,3,2,2,3,4,4,3,2,3.0,2,2.0,0
6533,1,0,0,0,2,0,1,1,101,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,2.0,4,4,3,4,1,2,2,1,4,1,4,2,4,4,4,4,1,3.0,3,3.0,1
6599,1,0,1,0,3,0,1,4,19,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,4,4,4,4,3.0,3.0,3.0,2.0,3.0,2.0,1,2,1,4,3,4,2,4,4,1,4,3,4,4,4,4,1,3.0,2,2.0,0
2492,1,0,0,4,2,0,0,0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,4,2,4,4,4,4,3,4,4,1,2,2,2,4,2,2,3.0,4,4.0,1
2658,1,0,0,0,2,0,0,2,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,2,3,4,3.0,2.0,3.0,4.0,3.0,2.0,1,0,1,4,2,2,4,2,3,4,1,2,3,4,4,1,4,1.0,3,3.0,1
4398,1,1,0,3,0,0,3,1,145,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,2,1,1,2,0,4,2,2,3,2,3,4,0,1.0,3,4.0,1
5567,0,0,1,4,2,0,2,1,99,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,4,4.0,3.0,3.0,3.0,3.0,3.0,4,1,3,3,3,4,4,1,3,4,3,2,4,4,4,3,3,2.0,2,3.0,0
3836,1,0,1,2,0,0,3,4,47,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3,4,3,2,3.0,3.0,4.0,3.0,3.0,2.0,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3.0,3,3.0,0
3234,0,0,1,0,0,1,1,2,17,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,3,3.0,2.0,3.0,2.0,3.0,2.0,4,2,3,4,4,3,4,2,3,4,1,3,2,3,3,3,2,3.0,2,3.0,1
275,0,1,1,2,2,1,2,4,170,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,4,3,4,2,3.0,2.0,3.0,2.0,2.0,1.0,3,2,3,4,4,4,3,3,3,2,3,4,3,4,3,2,4,2.0,3,2.0,0
6520,1,0,1,2,4,0,2,0,100,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,3,3,2,3,3.0,3.0,3.0,2.0,2.0,1.0,3,2,2,2,3,4,4,4,3,3,2,4,4,4,4,3,1,1.0,3,2.0,0
6686,1,1,1,2,0,0,1,1,89,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3,4,4,4,4,1.0,3.0,3.0,4.0,4.0,2.0,4,2,3,4,3,3,2,4,4,3,3,4,4,4,4,4,1,3.0,2,2.0,0
3714,0,0,1,0,2,0,0,0,192,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3,4,4,4,4,3.0,4.0,4.0,4.0,4.0,4.0,3,0,3,4,4,4,4,2,4,4,3,3,4,3,4,2,2,2.0,2,4.0,0
1827,1,1,0,2,2,1,1,1,155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,3,3.0,4.0,4.0,4.0,4.0,4.0,4,3,4,4,4,3,3,0,3,2,1,3,3,4,4,2,2,2.0,3,4.0,0
2556,1,1,0,2,2,1,3,3,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,3,4.0,4.0,4.0,4.0,3.0,3.0,4,3,3,3,4,3,3,3,4,4,3,2,4,3,3,2,1,3.0,3,4.0,1
4678,0,1,0,1,2,0,2,4,151,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,3,4,4,4,2.0,3.0,3.0,3.0,3.0,3.0,3,4,4,4,2,2,1,0,2,2,3,3,4,4,4,4,4,3.0,3,2.0,1
5615,0,0,1,3,2,0,0,1,207,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,4,4,4,2.0,3.0,3.0,4.0,4.0,4.0,4,3,3,4,4,4,4,0,3,4,0,4,4,4,4,2,4,3.0,2,4.0,1
5777,1,1,2,1,0,0,2,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,4,3,4,3,4.0,4.0,4.0,4.0,4.0,3.0,3,4,4,3,3,3,2,3,3,4,4,4,4,3,4,3,2,2.0,3,4.0,0
6202,0,0,0,2,4,0,1,3,121,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3,3,4,4,3.0,4.0,4.0,3.0,4.0,2.0,3,3,3,3,4,4,1,1,3,4,4,4,4,3,3,2,1,2.0,2,3.0,0
2236,0,0,1,2,2,1,2,2,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,2,4.0,4.0,4.0,3.0,3.0,4.0,4,1,3,4,3,3,3,1,3,4,1,1,4,2,3,1,2,3.0,2,4.0,1
1395,1,0,1,1,0,0,0,0,121,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,3,4,4,3,2.0,4.0,4.0,4.0,2.0,3.0,4,4,3,4,2,2,1,2,3,4,3,3,3,2,3,2,2,2.0,2,2.0,0
2404,1,1,1,0,2,0,1,0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,4,4,4,3.0,3.0,4.0,2.0,3.0,3.0,4,3,4,4,3,2,1,3,3,4,2,1,4,1,3,4,1,3.0,3,2.0,1
3596,1,1,1,0,2,0,2,2,149,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,4,3,4,4,2.0,4.0,4.0,3.0,3.0,3.0,4,3,3,3,3,3,2,3,2,3,2,3,3,2,4,2,2,3.0,3,2.0,0
5105,1,1,0,2,2,1,2,1,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,4,3,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3,3,2,3,2,1,2,2,2,3,4,3,4,3,3,3,0,3.0,4,3.0,0
3406,1,0,0,2,0,0,1,0,17,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,4,2,4,3,3.0,4.0,4.0,3.0,3.0,3.0,4,0,2,2,3,2,2,2,1,4,1,3,4,3,4,1,1,2.0,2,3.0,1
2753,0,0,1,2,2,1,1,0,71,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3,4,4,4,4,1.0,3.0,4.0,2.0,4.0,1.0,0,1,1,4,4,4,1,0,3,3,0,4,4,3,4,4,3,3.0,2,1.0,0
1178,1,0,0,0,3,0,4,3,168,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4,4,4,2,4.0,4.0,3.0,4.0,3.0,2.0,2,4,1,3,3,4,2,3,4,3,2,2,4,4,4,2,1,2.0,1,2.0,0
6207,0,0,0,2,2,1,1,3,121,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,3,3,4,4,2.0,4.0,4.0,3.0,4.0,3.0,3,3,3,3,4,4,1,1,3,4,4,4,4,3,3,2,1,2.0,2,3.0,0
3861,1,1,1,0,0,1,0,0,84,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,1,2.0,3.0,3.0,2.0,3.0,3.0,4,4,4,4,3,3,4,4,0,3,2,3,4,4,4,4,4,2.0,4,3.0,0
558,1,0,1,4,2,0,0,0,121,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,3,3,3,3,0.0,3.0,2.0,2.0,1.0,1.0,4,4,3,3,3,3,2,2,2,3,3,1,4,4,4,1,0,2.0,2,0.0,0
2811,0,1,1,0,4,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,3.0,3.0,4.0,3.0,4.0,2.0,4,0,2,3,3,3,2,0,1,2,0,1,2,3,3,3,1,2.0,1,3.0,0
2097,0,1,1,2,2,1,1,4,155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,3.0,3.0,3.0,3.0,3.0,3,3,4,4,2,2,4,4,4,4,0,1,2,1,3,2,0,2.0,4,3.0,0
3237,0,0,1,0,1,0,1,2,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,3,3.0,3.0,3.0,3.0,3.0,3.0,4,2,3,4,4,3,4,2,3,4,1,3,2,3,3,3,2,3.0,2,3.0,1
1502,0,0,0,2,2,1,0,2,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,3,4.0,4.0,4.0,4.0,4.0,3.0,2,3,3,3,2,2,3,4,3,3,3,3,3,3,4,3,3,2.0,3,4.0,1
3746,0,0,1,2,4,0,4,3,198,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,2.0,3.0,4.0,3.0,3.0,3.0,4,4,4,3,2,3,3,3,4,2,3,3,3,4,4,3,3,2.0,4,2.0,0
2824,1,1,1,2,2,1,4,4,142,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3,4,3,4,4,4.0,4.0,4.0,4.0,4.0,3.0,2,1,4,4,3,2,4,0,1,4,4,4,4,1,2,1,0,2.0,2,4.0,1
5757,1,1,0,2,3,0,0,0,194,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,3.0,4.0,4,0,4,4,4,4,2,0,0,4,2,4,4,4,4,4,2,4.0,2,3.0,0
2991,0,0,1,2,2,1,2,3,9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4,3,4,4,3.0,3.0,4.0,4.0,3.0,4.0,3,0,3,4,4,4,4,1,2,4,1,2,4,4,4,2,4,4.0,1,3.0,0
1952,0,0,0,0,2,0,1,1,114,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,3.0,3.0,4.0,3.0,3.0,3,3,2,4,2,2,4,2,4,3,3,4,4,3,4,4,3,2.0,3,3.0,0
1723,1,1,1,1,0,0,1,2,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,3,3,2,1,2,4,3,1,3,4,3,4,1,1,3.0,3,4.0,1
3715,0,0,2,0,2,0,0,0,192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3,4,4,4,4,3.0,4.0,4.0,3.0,3.0,2.0,3,0,3,4,4,4,4,2,4,4,3,3,4,3,4,2,2,3.0,2,3.0,0
4553,1,1,1,3,2,0,1,0,142,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,4.0,3,2,4,4,3,3,1,2,4,4,1,1,2,2,4,4,1,2.0,4,4.0,1
6538,1,0,1,0,4,0,1,1,101,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4,4,4,4,4,2.0,4.0,4.0,4.0,4.0,3.0,4,4,3,4,1,2,2,1,4,1,4,2,4,4,4,4,1,2.0,3,3.0,0
6119,0,1,1,0,2,0,4,1,15,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,3.0,4.0,3.0,3.0,3.0,3.0,1,1,3,4,4,4,2,2,4,4,3,4,2,4,4,4,1,3.0,1,3.0,0
2439,1,1,1,2,1,0,4,0,161,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,4,3,4,4,1.0,3.0,3.0,2.0,2.0,2.0,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,3.0,1,2.0,0
5593,0,1,1,0,2,0,0,0,148,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2,4,2,4,3,1.0,2.0,3.0,2.0,1.0,1.0,0,0,0,4,4,4,1,0,1,4,2,4,4,3,3,4,0,4.0,2,1.0,0
2847,1,1,0,4,2,0,0,0,23,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,3,4,4,4,3.0,4.0,3.0,4.0,3.0,2.0,3,0,4,3,2,0,4,3,4,3,1,3,3,2,3,3,0,2.0,3,4.0,1
2131,0,0,1,4,0,0,1,0,108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4,4,4,3,3.0,3.0,3.0,3.0,3.0,3.0,3,0,2,4,4,4,2,3,2,4,3,2,4,4,4,3,1,2.0,1,2.0,0
1151,0,0,0,2,0,0,2,4,121,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,4,4,4,4,2.0,2.0,3.0,2.0,3.0,2.0,1,1,3,4,3,3,3,1,3,3,4,4,4,3,3,4,3,3.0,2,2.0,0
457,1,1,0,2,0,0,1,1,148,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,3.0,4,2,1,4,4,4,4,2,2,4,2,3,4,4,4,3,1,3.0,3,4.0,1
5583,0,0,1,0,4,0,0,0,98,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4,4,4,3,3,2.0,2.0,4.0,3.0,3.0,1.0,4,3,3,3,3,3,1,1,2,3,4,3,3,3,4,3,4,2.0,2,3.0,0
1841,1,1,2,0,2,0,1,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4,3,4,4,2.0,3.0,3.0,3.0,3.0,2.0,1,0,4,4,4,4,2,1,0,4,4,3,4,3,4,2,2,4.0,3,2.0,1
